Id	Label	weighted_eigenvector_centrality	weighted_betweennes_centrality
A010486	Anni Löppönen	0.0002595780644673376	0.0
A016015	Annie Kurz	0.0006966630175093694	0.0
A019078	Annie Leibovitz	5.5391048552323774e-05	1.2575592964060017e-05
A005310	Annika Eriksson	0.0013450969737006538	0.0
A025529	Anouk Kruithof	0.002664078546062878	0.0
A004010	Anreas Gursky	0.0006007244020903505	0.0
A025530	Anri Sala	0.003484859022804452	6.148670693312699e-05
A016673	Antal András	1.5402258344778376e-05	0.0
A025531	Antal Anna	0.0002776159435415062	1.2071208138710216e-06
A006275	Antal B.	0.0003375721605127409	0.0
A025532	Antal Balázs	0.040508937451114	0.0013433092873752221
A004437	Antal Barbara	0.00162912142351554	3.876569964260194e-08
A012827	Antal Gabriella	2.5385806641245034e-17	0.0
A012515	Antal Gábor	0.00018628178182615297	0.0
A025533	Antal István	0.023266342854544354	0.004429096029414639
A009353	Antal László	0.0003537026103479194	1.7735307586490388e-07
A025534	Antal Malvina	0.008622834199578445	5.712246674077958e-05
A025535	Antal Péter	0.002027017004627168	0.0
A024811	Antalffy Péter.	0.00012162504131447918	0.0
A011623	Antall Istvan	0.000425612657809394	0.0
A007455	Antall István	0.0022197307005927965	0.0
A025536	Anthony Bannwart	2.886255454502665e-05	0.0
A016977	Antii Maasalo	0.0002237596777629203	0.0
A025537	Antik Sándor	0.00204336490473772	0.0
A001595	Antje Majewsky	0.0011486881052694196	0.0
A025538	Antje Peters	1.0085306077227002e-05	0.0
A004276	Antje Weitzel	0.0009739812960440871	0.0
A019080	Antoine De Beaupré	5.5391048552323774e-05	1.2575592964060017e-05
A006034	Antoine Desailly	0.001520915027041039	0.0
A017725	Anton Glikin	1.495705405640145e-07	0.0
A017288	Anton Lederer	0.0006442501028918983	0.0
A005400	Anton Prinner	4.7051633407119175e-05	0.0
A014743	Antoni Miro	0.0005386615880422483	3.1600576904993443e-07
A008148	Antonio Geusa	0.00039804132826587517	0.0
A005972	Antonio Gonzales Paucar	1.7354584914538208e-05	0.0
A003261	Antonio Ria	4.7420829117039545e-20	0.0
A016550	Antonio Sammartano	0.0005517956505975666	0.0
A005603	Antón Lamazares	0.00014137937490974736	0.0
A020957	Anu Riestola	9.073680495078721e-05	0.0
A017937	Anu Vahtra	0.0009462819660392021	7.264692113023603e-05
A002553	Anya Gallaccio	4.4946688681794446e-05	0.0
A024783	Apostolis Zolotakis	0.0001649057666068402	0.0
A004715	Appelshoffer József	0.0011989860222265606	0.0
A003269	Appelshoffer Péter	0.011816736983183902	0.00011530148880629276
A018738	Aqb Project Space	9.874368244456603e-06	3.691971394533518e-08
A017803	Aquila János	9.707430853132014e-07	0.0
A000249	Ara Jerezian	5.259742457494919e-05	0.0
A016533	Aradi Ildikó	0.0002933915186384699	0.0
A021262	Arany János	0.0002935307819946088	0.0
A012911	Arany Virág	0.00014359600995182776	0.0
A022529	Aranyi Flóra	0.00038173107103007983	0.0
A016532	Aranyi Sándor	0.00043948194389157956	1.444597664711746e-06
A017926	Aranyosi Zsuzsa	0.00010527595234124465	0.0
A013440	Aranyosi Zsuzsánna	0.00026079215056966544	0.0
A016244	Arató Alíz	0.0016556142568746257	2.117466222431987e-05
A019950	Arató András	0.000916159135749494	1.7229199841156417e-08
A023835	Arató Anna	4.342690247059274e-06	0.0
A022260	Arató Balázs	0.0009270665929886042	0.0
A007563	Archana Joshi	0.0002627419502065868	0.0
A014218	Architecture Uncomfortable Workshop	0.0008376978004823535	0.0
A001037	Ardai Ildikó	0.0007510020924906776	0.0
A016296	Ardey Edina	0.00022752264550013164	2.5843799761734627e-08
A019207	Ardian Isufi	1.6995859458786216e-05	4.264226960686214e-08
A023121	Arek Ignaszak	0.00029508711635406416	1.4913364140095304e-05
A025539	Ari Kupsus	0.00028849775949168143	2.3259419785561164e-07
A010356	Ari S Kupsus	0.010487887659145477	0.002810185869291658
A017544	Ari S. Kupsus	0.00015999305817109455	0.0
A024777	Arianna Ellero	0.0001649057666068402	0.0
A013156	Arina Ageeva	3.289226353461987e-07	0.0
A009011	Aristarh Chernushov	2.4920780092149442e-05	0.0
A011616	Aristide Tarnagda	0.00012636687394224872	0.0
A000135	Arja Hyytiainen	0.0009851494617886193	0.0
A016221	Arjan Brentjes	0.000513831689687962	0.0
A014278	Arjan Janssen	0.0002924467090297686	0.0008764354695505856
A024450	Arkadi Lomadze	6.237795679313284e-05	0.0
A017779	Arkadius Ignasak	0.0002763891050041014	1.0251343317584276e-05
A025540	Arkadiusz Ignaszak	0.0020374307987038433	9.517670480393867e-06
A013945	Arkadiusz Ignasze	0.0004346287820117571	8.115568453750428e-07
A018577	Arkadiusz Sylwestrowicz	0.00018100690139848086	0.0
A023855	Arkadiusz Szwed	1.0351372283958785e-19	0.0
A018500	Arkima Architects	1.0647715054658683e-18	0.0
A011861	Arlath Krisztina	6.837503178382283e-05	0.0
A013995	Arláth Kirsztina	0.00026390628919427514	0.0
A025541	Arláth Krisztina	0.0033166196549672864	2.9306569979093038e-05
A025542	Armando Gomez	0.0006259996217678384	1.3510124548171487e-06
A019210	Armando Lulaj	1.6995859458786216e-05	4.264226960686214e-08
A017690	Armando Martinez	0.00013661749092456392	5.9916500311240025e-06
A006924	Armin Linke	0.0016610757179741766	9.90678990866494e-07
A006234	Arnaud Hendrickx	1.0351372283958785e-19	0.0
A001814	Arne Borgan	1.035504761344528e-05	0.0
A018610	Arne Maasik	4.7420829117039545e-20	0.0
A014227	Arnold Estfán	7.01714969757209e-06	0.0
A010741	Arnold Skolnick	1.0926783917592268e-05	0.0
A001425	Arnulf Rainer	0.0011392093306932065	0.000289823816957687
A024205	Arnus Horribilis	0.0005371391113455532	0.0
A022611	Aron Baráth	0.0003820944769603003	0.0
A011236	Aron Demetz	0.0005477646462884843	0.0
A009799	Aron Rantatalo	5.096792707054072e-19	0.0
A017635	Arshi Ahmed	3.374897208381225e-07	0.0
A025543	Art Camp	4.7993227711930515e-05	0.0
A013428	Art Deco	0.00041751291827032657	0.0
A000364	Art Expo	8.787175372596752e-21	0.0
A018742	Art Generation	1.4345392477257714e-05	0.0
A011711	Art Lover	0.0007971023698996028	0.0
A013977	Art Quarter Budapest	0.001509973460418491	0.0011273789082462302
A007437	Arthur Kleinjan	6.388637311814225e-05	0.0
A024423	Artim Rebeka Zita	0.00042726058133837316	0.0
A007576	Artner Margit	0.00014252306257428373	0.0
A011945	Artner Sisso	0.0010225230884288899	0.0
A025544	Artner Szilvia Sisso	0.0008492283636462355	0.0
A006414	Artur Garabowski	1.641069566676003e-05	0.0
A006417	Artur Malewski	1.641069566676003e-05	0.0
A008386	Artur Zmijewsky	0.00021349525749134884	4.307299960289104e-09
A017282	Arturas Bumsteinas	2.093254785749652e-05	0.0
A004997	Arturas Raila	0.0008189634062715173	0.0
A013094	Arturo Schwarz	4.1823289853381764e-05	0.0
A001590	Artworld Anonymous	0.0011486881052694196	0.0
A017636	Aruna Vasudev	3.374897208381225e-07	0.0
A004166	Arvay László	4.131138950123394e-07	0.0
A012991	Arányi Nóra	0.0002022162779758821	0.0
A017550	Arányi Vanda	0.00017049409082295908	3.90632159664719e-07
A013168	Asa Darmatriaji	1.6488017057994918e-07	0.0
A003635	Asa Leanderz	0.0011278632142305508	0.0
A006951	Asana Lloyd	1.074330420447488e-18	0.0
A014617	Ascher Tamás	4.7420829117039545e-20	0.0
A023511	Asghar Khamseh	2.9394550882541193e-05	0.0
A008829	Ashley Reyes	4.120820055295053e-05	0.0
A001941	Ashraf Fawakhry	5.096792707054072e-19	0.0
A011338	Aslaug Juliussen	2.6786387417086915e-19	0.0
A014350	Aslee Male	0.0006566948034917438	1.7108848812854223e-07
A015611	Asri Ayrac	0.0005079473889029313	0.0
A025545	Asri Sayrac	0.001972035954944937	5.628356218499314e-06
A001944	Assaf Romano	5.096792707054072e-19	0.0
A008387	Association Apsolutno	0.00021349525749134884	4.307299960289104e-09
A025546	Asszonyi Tamás	0.002497605679178922	0.00010719314509803862
A011929	Astrid Alszik	3.0651484579731354e-06	0.0
A000385	Aszalós Endre	1.0452205264270285e-05	0.0
A016205	Aszhat Majus	0.0003618515577616278	0.0
A006276	Asztalos Zs.	0.0003375721605127409	0.0
A025547	Asztalos Zsolt	0.06181018201196134	0.005342005762071648
A022492	Atelier Van Lieshout	0.001471612433245865	1.5506279857040777e-08
A007270	Atkári Magda	0.00011910228639901136	0.0
A025548	Atlasz Gábor	0.00037109701720080765	2.5008292503203774e-06
A016759	Atom Richard	0.00042671918706117893	0.0
A006201	Attalai Gábor	0.01165470771877446	0.00041554020162869957
A007306	Attalai Zita	3.074417720754165e-05	0.0
A013163	Attawit Sotyom	1.6488017057994918e-07	0.0
A019073	Attila Glazer	1.0351372283958785e-19	0.0
A022092	Attila Horányi	2.178974287834583e-19	0.0
A008830	Aubree Flaws	4.120820055295053e-05	0.0
A015437	August Von Pettenkofen	0.00010163871290251384	5.549854324992486e-07
A003171	Augusztin Márta	3.663718201558611e-05	0.0
A005123	Aura Hakuri	2.6786387417086915e-19	0.0
A017043	Aurel Marian	6.258047797302145e-06	0.0
A020724	Aurel Tent	7.756977816748423e-07	0.0
A017421	Aurelie Nemours	0.0006394262720612645	8.375455169418441e-06
A014981	Auth Attila	0.0014854237161070457	0.00014529384226047207
A011663	Avanesian Alex	0.0006618603407254722	0.0
A010940	Avi Feldman	0.000459461736397184	0.0001677521042534181
A015371	Avi Mograbi	0.0010227656284337446	2.3151737286553937e-07
A007487	Avi Shaul Bruria	0.00027476894699536943	0.0
A014091	Avishai Sivan	0.0013560132736686568	0.0004427173919859233
A018560	Axel Braun	0.0005656413748027297	0.0010853620585935689
A007598	Axel Rohlfs	0.0007341270948991078	0.0
A003252	Aydan Mürtezaoglu	0.00031611607852865566	0.0
A001937	Ayelet Hashachar Cohen	5.096792707054072e-19	0.0
A006880	Ayoung Kim	2.5273123366594054e-05	0.0
A023229	Azaz Ponza	0.0003046830382064998	0.0
A010547	Azorro Group	0.0009445352136557106	0.0
A008388	Azorro Supergroup	0.00021349525749134884	4.307299960289104e-09
A007318	Azt Akt Színház	2.5916059367337686e-05	0.0
A007107	Azúr Kinga	0.0017863540857123844	0.0
A025551	B Botond	0.005075982847908793	0.0002469928314233777
A025552	B Dávid	0.0008035202878614313	0.0022331982726361615
A024558	B Ildikó	0.0001809245323245691	1.1080159332557446e-06
A025553	B József	0.0038947770585771296	0.0002440813544955631
A017025	B Kálmán Enikő	6.258047797302145e-06	0.0
A017087	B Lajos	0.00022633377417027463	4.620063778655597e-05
A025554	B Roland	0.003073713445270259	1.1629709892780583e-06
A004198	B Sándor	0.005297550985814909	5.698557847462485e-07
A025555	B Zsófia	0.001447716252913583	0.0
A018031	B. Gömbös Ilona	0.00013028018225893495	7.115546184398647e-08
A019578	B. Majkó Katalin	0.0005054586777017364	0.0
A016692	B. Molnár Béla	0.0005516400909779473	0.0
A001333	B. Müller Magda	0.0001464095111822861	0.0
A025556	B. Nagy Anikó	0.009665125035025703	0.0032788416414708914
A025557	B. Raunio Maria	0.0005175619187723224	7.024344775239472e-05
A002392	Ba Zsuzsa	5.135903266367104e-05	0.0
A025558	Babarczy Eszter	0.002073971818627876	0.00029903860704303135
A018155	Babi Badalov	6.30266507587429e-05	0.0
A025559	Babiczky Tibor	0.0008881282301908551	0.0
A025560	Babinszky Csilla	0.020080087933593355	0.006609425008405209
A021263	Babits Mihály	0.0002935307819946088	0.0
A025561	Babos Bertalan	0.009670722086025442	0.0055354303484703
A013778	Babos Gyula	0.001448761879551846	0.0
A002798	Babos Pálma	6.515212619028525e-05	0.0
A025562	Babos Zsili	0.007858937937612562	2.5662893163402483e-05
A020289	Babra Műhely	0.00026817040359235553	0.0
A013379	Bach Máté	0.0006054390848451186	1.9428456526762854e-06
A025563	Bachman Gábor	0.0026179998311502014	4.875823936671286e-07
A012935	Bachmann Bálint	0.00058516347789558	0.0
A023240	Bacsa Melinda	8.95354352557592e-05	0.0
A006047	Bacsó Béla	0.0011746043507048724	0.0
A025564	Bada Dada	0.010234429058219289	3.5171062039378848e-06
A025565	Bada Emőke	0.002595064504481018	2.28758889887533e-05
A006970	Bada Márta	0.0014215912827695517	0.0
A000275	Bada Tibor	0.0027298026326578635	0.0
A009617	Bada Zoltán	2.0657259353921395e-05	0.0
A016924	Badacsonyi Ferenc	4.92225751604854e-05	0.0
A023930	Badacsonyi Sándor	0.002647809162494366	0.0
A025566	Baditz Gyula	0.0013591356830911557	0.0
A004051	Bagdány Franciska	0.000278086915395007	0.0
A009815	Bagi Borbála	3.5131099340991347e-19	0.0
A025430	Bagi László Jr.	0.00043008108892121226	3.39277788544783e-05
A025567	Baglyas Erika	0.08014032601789406	0.0027816388084799873
A013126	Bagossy Levente	0.000843540147904842	0.0
A021718	Bagó Bence	6.43480696973746e-05	0.0
A002896	Bagó Róbert Jeltolmács	0.0005879487548414741	0.0
A020218	Bahrami Shahla Ca	0.0002652963247078215	0.0
A021218	Baies Radu	0.00016205705384287906	6.460949940433657e-08
A022508	Baigal Dölgön	0.0004687134768285265	1.1501910882969806e-08
A025568	Bajgal Dölgön	0.000502915506579017	8.75552916493018e-06
A025569	Baji Miklós Zoltán	0.004623197135983042	0.0
A010831	Bajkó Dániel	0.002458250189026406	9.145571054859422e-05
A012728	Bajkó Péter-Filkey Áron	0.0002492295178487956	0.0
A005177	Bajnoczy Zoltán	1.1794283774081259e-06	0.0
A024153	Bajor Gizi	0.0002280567401950521	0.0
A019155	Bajor Zita	0.0005384958912554084	2.5800384006166727e-08
A012979	Bajtai András	8.004220572731258e-05	3.7270451227815866e-06
A011825	Bajusz Krisztián	1.3026392183941601e-05	0.0
A016222	Bajusz Orsolya	0.00807734025473225	1.1071333213033396e-05
A009032	Bajári Zsolt	4.876953176114988e-05	0.0
A025570	Bak Imre	0.12161784367432413	0.006808523767231616
A003069	Bak Imrével	0.004053513456689871	0.0
A009275	Bak Zsuzsanna	0.0013003853719860158	0.0
A009021	Bakacs Éva	0.0002720105572231626	0.00012716301610210366
A012334	Baki Juli	0.0003619510893271784	0.0
A011396	Baki Júlia	0.0002996512922798564	0.0
A004846	Baki Péter	0.007941192770355638	2.3259419785561164e-07
A015284	Bakonyi Bence	0.005552617646997757	6.460949940433657e-09
A025571	Bakonyi Mihály	0.0004732402092096465	0.0
A025572	Bakonyi Zsuzsa	0.0034184044339306504	2.61799754746857e-05
A014162	Bakonyi Zsuzsi	0.0003522791527876797	0.0
A000593	Bakonyvári M. Ágnes	1.674253926385144e-05	7.264692113023603e-05
A025573	Bakonyvári Ágnes	9.608664465272636e-05	0.00014529384226047207
A009670	Bakos András	0.0017488001600450224	2.5035370505747035e-08
A025574	Bakos Gábor	0.010460047129046272	0.00022116301751507383
A025575	Bakos Ildikó	0.00793364806512881	8.528453921372427e-07
A025576	Bakos István	0.00017722926651069613	0.0
A013525	Bakos Kiss Károly	4.754201947512201e-05	5.537957091800277e-09
A008502	Bakos Maxim	0.0015067859626773366	0.0
A014852	Bakos Tamás	0.004702054542752898	0.00023206879543634764
A017571	Bakos Zsuzsanna	1.0647889199499315e-05	2.65659059315478e-08
A010190	Bakos Éva	0.0001299726967656369	0.0
A025577	Baksa Nándor	0.0018908129636075965	6.590168939242329e-07
A000215	Baksa Soós Vera	6.920251970316802e-06	0.0
A025578	Baksa-Soós János	0.003094892967868864	9.237382352823515e-06
A004840	Baksa-Soós Krisztina	0.0005975424520792674	0.0
A025579	Baksa-Soós Vera	0.00022901604147600537	0.00029206674506115416
A025580	Baksa-Soós Veronika	0.004423005815016388	7.264692113023603e-05
A025581	Baksai József	0.01777095901398562	0.0028070775478168265
A024557	Baksai Máté	0.0001809245323245691	1.1080159332557446e-06
A015811	Baktay Erika	0.0005163895419188417	0.0
A004167	Baktay Patrícia	4.131138950123394e-07	0.0
A025582	Baky Péter	0.002905851369528613	0.0008854145273547036
A000598	Bakács Tibor Settenkedő	0.004217931317258548	1.5506279857040776e-07
A010065	Bakányi Gyula	0.0003382754255057802	0.0
A025583	Bakó Helén	0.0003388222307609732	2.3259419785561166e-06
A025584	Bakó Tamás	0.0073487586563425675	0.003889968194569262
A009065	Balaha Tamás	0.0002682779988780217	3.090412419060575e-08
A025206	Balajthy Boglárka	0.0003913807766431417	0.0
A013048	Balassa Bálint	7.582442740934837e-06	0.0
A023543	Balassa Júlia	2.7022700071380178e-18	1.1075914183600554e-08
A020465	Balassa Katalin	0.00064997435592986	0.0
A002910	Balazs Czeizel	1.9783228654135895e-05	0.0
A025585	Bali János	0.002332222536552543	0.0010839664934064353
A002692	Balikó Emese	0.008679300362335534	1.5506279857040776e-07
A018920	Balina Gyula	0.0002822399830906027	0.0
A007266	Balkay László	0.00019108585312191195	7.256938973095083e-05
A010246	Balkán Fanatic	0.0011229789912006478	0.0
A019188	Balla A. Benjamin	5.543219638124917e-05	0.0
A021989	Balla Attila	0.0001472317535211362	2.772820432652614e-07
A022664	Balla Csönge	0.0018981072742154986	0.0
A001168	Balla Demeter	0.001965226597802064	5.735120670839682e-05
A002973	Balla Dóra	0.0009180916951551563	0.0
A024848	Balla Enikő	0.0019427451570680572	2.548305511364049e-06
A025586	Balla Gabriella	6.515212619028525e-05	0.0
A018324	Balla Ildikó	1.8928438417489794e-06	0.00014529384226047207
A016147	Balla Margit	4.1896978921782916e-05	0.0
A012022	Balla Rita	0.001071904099568218	0.0
A006809	Balla Szilvia	1.4534746935459413e-06	0.0
A000230	Balla Vera	0.0007781630205876845	0.0
A025587	Balla Vivien	0.004373033264201685	3.876569964260194e-08
A003206	Balla Zoltán	0.0006958479269438193	3.5664443671193787e-06
A025588	Balla Zsófia	9.778073332176718e-05	0.0
A025589	Balló Ede	0.0013977828469036017	0.0004634987028591709
A004168	Balog Anita	3.3199903141137124e-05	0.00021794076339070811
A010207	Balog Attila	0.00024439673251749406	0.0
A020090	Balog Krisztián	6.639282026558352e-05	0.0
A022825	Balog Tímea	0.0002623514501800035	0.0
A014772	Balog Zoltán	0.0017286736907387113	2.3259419785561164e-07
A019899	Balogh Andrea	9.684147674947374e-05	1.9212451141553275e-07
A025590	Balogh Balázs	0.0009401675018366529	0.0
A016700	Balogh Boglárka	0.00017431289455618074	1.0272910405289514e-05
A002895	Balogh Csaba	0.004390352923247637	0.00038831796091589536
A016117	Balogh Dina	0.0008872869877252845	0.0
A016601	Balogh Emese	0.00016217986212607553	1.563658472978902e-08
A013530	Balogh Endre	4.754201947512201e-05	5.537957091800277e-09
A024425	Balogh Gabriella	0.00042726058133837316	0.0
A025591	Balogh Gallus	0.00015804267626280766	9.691424910650486e-06
A022581	Balogh Gyula	0.003097575944216944	3.8765699642601943e-07
A025592	Balogh István	0.0021889008242756964	0.000301189112736981
A014313	Balogh Judit	0.0003517271272338151	1.938284982130097e-08
A006390	Balogh Krisztián	0.0026282491281050652	3.8765699642601943e-07
A025593	Balogh László	0.004137719891752901	0.0003820574373670764
A021777	Balogh Máté	0.0006739489888254334	0.0
A015130	Balogh Palek	0.00014547583089425195	0.0
A015662	Balogh Péter	4.0260833233868714e-07	0.0
A014914	Balogh Rodrigó	5.981305491582477e-05	0.0
A014205	Balogh Tibor	0.00012264161557555683	0.0
A025595	Balogh Viktória	0.009448358776395886	0.014844578925189996
A011359	Balogh Zsuzsanna	2.7085089103225975e-06	0.0
A005795	Balogh Zsófia	0.0001565566378083005	0.0
A020385	Balvin Nándor	3.3301912063574844e-05	0.0
A025596	Balás Eszter	0.008138379283794852	5.078306653180854e-06
A006753	Balázs Alfréd	0.0009159676684285789	0.0
A017502	Balázs Ambrus	0.0005073124620718378	0.0
A025597	Balázs Anna	0.005695420530912366	5.62536788145801e-05
A011480	Balázs Attila	0.0004681718906622969	0.0002895458563430492
A022662	Balázs Barnabás	0.0013479691469954012	0.0
A015148	Balázs Csaba	0.003931568462129284	0.0
A021944	Balázs Elisabeth Angyalka	0.0001511992591548084	6.160130219200553e-05
A011493	Balázs Eszter	0.0010950669511140894	2.7394427747438685e-06
A019882	Balázs Gábor	0.00039262853961368637	0.0
A025598	Balázs Imre	0.0028397859538694136	1.4817111863394517e-07
A025599	Balázs József Tamás	0.009789419449871535	6.72881924679522e-05
A025600	Balázs Kata	0.01706085117645523	0.00036238176025904295
A022091	Balázs Kicsiny	2.178974287834583e-19	0.0
A023095	Balázs Kitti	4.4184467329563084e-05	0.0
A006585	Balázs Mariann	0.0024878348118461515	1.279268088205864e-06
A025601	Balázs Mihály	0.0019662819241863592	1.7056907842744853e-06
A014417	Balázs Nikolett	0.00362145612366506	0.00031657075164451634
A024653	Balázs Nóra	1.8521088531335675e-05	7.753139928520388e-08
A025602	Balázs Péter	0.0027814846479486963	0.00011313123345699333
A009493	Balázs Sándor	0.0014942556993254566	0.0
A023307	Balázs Viola Veronika	5.039503869947533e-05	0.0
A022493	Balázs Zsolt	0.0003081780980323197	0.0
